idNum,lat,long,policePrecinct,neighborhood
17-006692,45.00592785,-93.24674276,2,Northeast Park
17-006694,44.97285,-93.26271,1,Elliot Park
17-006696,45.0204,-93.30064,4,Folwell
17-006703,44.99198,-93.29565,4,Near - North
17-006705,45.00229,-93.24734,2,Logan Park
17-006714,45.01580716,-93.2892917,4,McKinley
17-006739,44.9488397,-93.26267192,3,Phillips West
17-006746,44.96269,-93.27656,5,Steven's Square - Loring Heights
17-006756,44.99416,-93.3032,4,Willard - Hay
17-006786,44.93326015,-93.26753888,3,Bryant
17-006793,44.94836879,-93.23947859,3,East Phillips
17-006797,45.02036,-93.29559,4,Folwell
17-006817,44.96332659,-93.25679812,3,Ventura Village
17-006834,44.95553,-93.25625,3,Midtown Phillips
17-006852,44.96897465,-93.2472583,1,Cedar Riverside
17-006858,44.94955167,-93.28134598,5,Whittier
17-006865,44.94834712,-93.28052287,5,Whittier
17-006879,44.98783,-93.22821,2,Como
17-006894,44.89870621,-93.22418506,3,Wenonah
17-006899,44.94836,-93.28429,5,Whittier
17-006901,44.97786,-93.27141,1,Downtown West
17-006924,44.96886,-93.24407,1,Cedar Riverside
17-006928,44.93682774,-93.27791461,5,King Field
17-006949,44.94835935,-93.25949392,3,Midtown Phillips
17-006959,44.9792772,-93.27150683,1,Downtown West
17-006975,44.96811948,-93.2484969,1,Cedar Riverside
17-006980,44.94836,-93.2881,5,Lowry Hill East
17-006988,45.01680385,-93.2662127,2,Marshall Terrace
17-007011,44.97743954,-93.27351637,1,Downtown West
17-007019,44.9572173,-93.24485196,3,East Phillips
17-007023,44.9170135,-93.26772811,3,Field
17-007041,44.98875233,-93.23458643,2,Como
17-007047,44.94955167,-93.28134598,5,Whittier
17-007053,44.95134737,-93.28133076,5,Whittier
17-007073,44.94660622,-93.28748225,5,Lyndale
17-007106,44.93043728,-93.28890177,5,East Harriet
17-007109,44.94837171,-93.23514707,3,Longfellow
17-007111,44.96823173,-93.24995404,1,Cedar Riverside
17-007112,44.95823066,-93.28802905,5,Lowry Hill East
17-007125,44.95134443,-93.28299,5,Whittier
17-007140,44.95373,-93.2766,5,Whittier
17-007156,44.95004824,-93.28808845,5,Whittier
17-007165,44.96627641,-93.27339816,5,Steven's Square - Loring Heights
17-007182,44.95912,-93.26002,3,Ventura Village
17-007184,45.00332346,-93.314603,4,Willard - Hay
17-007188,44.98128,-93.27019,1,Downtown West
17-007192,44.95195,-93.25374,3,Midtown Phillips
17-007194,44.95554,-93.29679,5,Lowry Hill East
17-007201,45.00491372,-93.23659526,2,Northeast Park
17-007204,44.98271,-93.24132,2,Marcy Holmes
17-007215,44.95015004,-93.27536654,5,Whittier
17-007218,44.92145773,-93.27600688,5,King Field
17-007219,44.99916,-93.29564,4,Near - North
17-007228,44.94395254,-93.26134773,3,Powderhorn Park
17-007232,44.97079123,-93.2228875,2,Prospect Park - East River Road
17-007233,44.96297288,-93.28796791,5,Steven's Square - Loring Heights
17-007242,44.95643383,-93.2867686,5,Whittier
17-007256,44.98098175,-93.23538811,2,Marcy Holmes
17-007259,44.98037,-93.27374,1,Downtown West
17-007266,44.98037,-93.27374,1,Downtown West
17-007278,44.94836,-93.28135,5,Whittier
17-007288,44.99875,-93.30443,4,Willard - Hay
17-007297,44.97879442,-93.27632636,1,Downtown West
17-007307,44.92960962,-93.23593054,3,Standish
17-007318,45.00926961,-93.26310961,2,Holland
17-007323,44.97021,-93.24725,1,Cedar Riverside
17-007329,44.97365785,-93.22949361,2,University of Minnesota
17-007344,44.98291,-93.27022,1,North Loop
17-007346,44.98086593,-93.27076425,1,Downtown West
17-007348,44.94834704,-93.27880784,5,Lyndale
17-007352,45.04932,-93.29023,4,Lind - Bohanon
17-007358,44.94836604,-93.29700751,5,Lowry Hill East
17-007368,44.97798,-93.2748,1,Downtown West
17-007402,44.98998,-93.25049,2,Marcy Holmes
17-007407,44.98207,-93.27139,1,Downtown West
17-007412,44.96412966,-93.29031431,5,Lowry Hill
17-007417,44.94567311,-93.2626418,3,Powderhorn Park
17-007421,44.96092,-93.29183,5,Lowry Hill East
17-007422,44.99828543,-93.29563845,4,Near - North
17-007429,44.94914788,-93.23868079,3,Longfellow
17-007432,44.95284439,-93.28297895,5,Whittier
17-007436,44.99916,-93.29717,4,Jordan
17-007438,44.9915,-93.30069,4,Near - North
17-007446,44.92962248,-93.25365372,3,Bancroft
17-007447,44.99523,-93.30822,4,Willard - Hay
17-007449,44.95195,-93.26264,3,Phillips West
17-007451,44.89527691,-93.31628325,5,Armatage
17-007458,44.91708716,-93.24730493,3,Northrop
17-007460,45.00864138,-93.29305018,4,Hawthorne
17-007462,44.91708716,-93.24730493,3,Northrop
17-007471,44.94837,-93.24741,3,Powderhorn Park
17-007480,44.92779975,-93.23339362,3,Standish
17-007484,45.01766506,-93.29685009,4,Folwell
17-007508,44.98608445,-93.30386252,4,Near - North
17-007515,44.94835848,-93.21974405,3,Longfellow
17-007534,44.95195368,-93.29633652,5,Lowry Hill East
17-007548,44.92598278,-93.32908304,5,Linden Hills
17-007549,45.01677446,-93.24645122,2,Audubon Park
17-007566,44.91326908,-93.30871786,5,Fulton
17-007570,44.99608711,-93.31462014,4,Willard - Hay
17-007590,45.00593,-93.24484,2,Windom Park
17-007609,44.99916,-93.29564,4,Near - North
17-007618,45.00792,-93.24737,2,Windom Park
17-007627,45.00794,-93.24227,2,Windom Park
17-007639,45.00535671,-93.31053496,4,Willard - Hay
17-007646,44.95075,-93.28133,5,Whittier
17-007677,44.95375,-93.2461,3,East Phillips
17-007695,44.95737935,-93.22763713,3,Seward
17-007706,44.95731878,-93.27721111,5,Whittier
17-007738,45.02229,-93.22686,2,Waite Park
17-007753,45.02137842,-93.22686292,2,Waite Park
17-007757,44.94922297,-93.25885046,3,Midtown Phillips
17-007762,44.98210654,-93.3019781,4,Harrison
17-007778,44.89706446,-93.26410832,3,Diamond Lake
17-007806,45.00026,-93.29564,4,Jordan
17-007813,45.014068,-93.25792583,2,Holland
17-007843,44.94836,-93.2881,5,Lowry Hill East
17-007845,44.95194,-93.27661,5,Whittier
17-007854,44.98964,-93.22694,2,Como
17-007883,44.95374,-93.29316,5,Lowry Hill East
17-007929,44.94661,-93.28812,5,Lyndale
17-007935,44.99968546,-93.2879891,4,Hawthorne
17-007943,45.01314,-93.29307,4,McKinley
17-007945,44.99606429,-93.31206116,4,Willard - Hay
17-007952,44.97833114,-93.27252943,1,Downtown West
17-007960,44.91422102,-93.27736706,5,Tangletown
17-007964,44.9564296,-93.2812965,5,Whittier
17-007969,44.99968546,-93.2879891,4,Hawthorne
17-007971,44.91602886,-93.27734471,5,Tangletown
17-007974,44.95554,-93.28931,5,Lowry Hill East
17-007982,45.01685,-93.30825,4,Folwell
17-007984,44.95034,-93.27662,5,Whittier
17-007998,44.96393,-93.25396,3,Ventura Village
17-008006,45.00599,-93.30189,4,Jordan
17-008015,44.99914804,-93.29181556,4,Near - North
17-008024,44.9768075,-93.27643103,1,Downtown West
17-008034,45.00840641,-93.24736969,2,Holland
17-008038,44.98540621,-93.25135795,2,Marcy Holmes
17-008045,45.00938986,-93.24736666,2,Holland
17-008055,44.96268897,-93.2708505,5,Whittier
17-008060,44.99980034,-93.25753629,2,Logan Park
17-008063,44.99871047,-93.2530799,2,St. Anthony East
17-008071,44.95912,-93.28548,5,Whittier
17-008079,44.96641543,-93.29497929,5,Lowry Hill
17-008093,45.01316173,-93.2516688,2,Holland
17-008114,44.95028,-93.29827,5,Lowry Hill East
17-008117,45.00642144,-93.24736561,2,Logan Park
17-008118,44.96641,-93.28858,5,Lowry Hill
17-008135,44.99198,-93.29565,4,Near - North
17-008141,44.99915,-93.29258,4,Near - North
17-008149,44.95463802,-93.27787759,5,Whittier
17-008158,44.99928237,-93.24731078,2,Logan Park
17-008164,45.00026,-93.29564,4,Jordan
17-008167,44.9572173,-93.24485196,3,East Phillips
17-008168,44.92321,-93.28443,5,King Field
17-008179,44.91961,-93.28184,5,King Field
17-008181,44.96180795,-93.28800649,5,Lowry Hill East
17-008184,44.89784413,-93.28999029,5,Kenny
17-008192,44.92059183,-93.21921931,3,Hiawatha
17-008199,44.97366129,-93.22790293,2,University of Minnesota
17-008200,44.94836604,-93.29700751,5,Lowry Hill East
17-008201,45.01315,-93.29685,4,Jordan
17-008203,44.90940722,-93.28827422,5,Lynnhurst
17-008205,44.93589304,-93.28499867,5,King Field
17-008216,44.89673892,-93.27810374,5,Windom
17-008217,44.96521905,-93.27719737,5,Steven's Square - Loring Heights
17-008226,44.94836761,-93.25059333,3,East Phillips
17-008228,44.9666,-93.23615,1,Cedar Riverside
17-008240,45.00963,-93.30059,4,Jordan
17-008248,44.95733,-93.28803,5,Whittier
17-008260,44.92695892,-93.21826417,3,Hiawatha
17-008265,44.99541722,-93.26594943,2,St. Anthony West
17-008270,44.9998016,-93.26024212,2,Sheridan
17-008281,44.92903981,-93.22018845,3,Hiawatha
17-008283,45.01316705,-93.24466873,2,Windom Park
17-008292,45.01678,-93.24556,2,Audubon Park
17-008308,44.94838513,-93.20367316,3,Cooper
17-008318,45.0115231,-93.2473508,2,Windom Park
17-008320,44.94836604,-93.22362686,3,Longfellow
17-008330,44.94654,-93.25884,3,Powderhorn Park
17-008333,44.92955277,-93.28438902,5,King Field
17-008342,44.91963,-93.27795,5,Tangletown
17-008358,44.92512,-93.22233,3,Hiawatha
17-008364,44.99910061,-93.27753449,4,Near - North
17-008368,44.9991114,-93.28101713,4,Near - North
17-008371,45.01316,-93.24912,2,Holland
17-008376,44.96395237,-93.27339629,5,Steven's Square - Loring Heights
17-008380,45.00890237,-93.24647949,2,Windom Park
17-008382,44.97153914,-93.27673789,1,Loring Park
17-008386,44.99910061,-93.27753449,4,Near - North
17-008397,44.99906884,-93.27694475,4,Near - North
17-008404,44.94836,-93.29828,5,ECCO
17-008407,44.94748459,-93.28810737,5,Lyndale
17-008413,44.9466,-93.28303,5,Lyndale
17-008419,45.00140437,-93.24733183,2,Logan Park
17-008428,44.99139695,-93.25119596,2,Nicollet Island - East Bank
17-008434,44.95554,-93.28804,5,Whittier
17-008440,44.99928237,-93.24731078,2,Logan Park
17-008441,44.97366129,-93.22790293,2,University of Minnesota
17-008443,44.94836,-93.2881,5,Lowry Hill East
17-008444,44.9492583,-93.29763862,5,Lowry Hill East
17-008448,44.95099896,-93.2880785,5,Whittier
17-008474,45.00840641,-93.24736969,2,Holland
17-008488,44.96091,-93.28801,5,Whittier
17-008501,44.99421887,-93.25242625,2,St. Anthony East
17-008504,44.99599492,-93.2498871,2,St. Anthony East
17-008507,44.97236806,-93.26312004,1,Elliot Park
17-008518,44.89331211,-93.28834196,5,Windom
17-008525,44.97918668,-93.27310907,1,Downtown West
17-008528,44.94925,-93.29573,5,Lowry Hill East
17-008533,44.911808980000004,-93.27674683,5,Tangletown
17-008536,44.99916,-93.29564,4,Near - North
17-008540,44.94045427,-93.22849787,3,Howe
17-008541,44.98044364,-93.26191627,1,Downtown West
17-008543,44.95915,-93.26766,3,Phillips West
17-008552,45.0131621,-93.25832696,2,Holland
17-008555,44.97501,-93.27707,1,Downtown West
17-008560,44.96547616,-93.28794072,5,Lowry Hill East
17-008562,45.01296,-93.28802,4,McKinley
17-008566,44.94659781,-93.29257567,5,CARAG
17-008578,44.98447,-93.2982,4,Near - North
17-008581,44.9430382,-93.27792246,5,Lyndale
17-008584,44.94835,-93.26649,3,Phillips West
17-008608,44.91518731,-93.25623074,3,Northrop
17-008621,44.94925921,-93.29954633,5,East Isles
17-008643,44.9197,-93.2524,3,Northrop
17-008665,45.01493017,-93.26149287,2,Holland
17-008669,44.98816666,-93.27760082,1,North Loop
17-008674,44.97543284,-93.27342211,1,Downtown West
17-008683,44.9968253,-93.23780019,2,Mid - City Industrial
17-008690,44.98666562,-93.25127396,2,Marcy Holmes
17-008702,44.98749774,-93.25336333,2,Marcy Holmes
17-008708,44.97331404,-93.27156247,1,Downtown West
17-008773,44.99913277,-93.28529706,4,Hawthorne
17-008782,44.95911431,-93.28210148,5,Whittier
17-008828,45.03545,-93.30218,4,Webber - Camden
17-008836,44.97094587,-93.21813126,2,Prospect Park - East River Road
17-008838,44.970044,-93.21779198,2,Prospect Park - East River Road
17-008896,44.96704546,-93.27932994,1,Loring Park
17-008906,44.95732,-93.27276,5,Whittier
17-008922,45.01108,-93.25915,2,Holland
17-008924,44.95913,-93.25237,3,Ventura Village
17-008925,44.96806,-93.26766,1,Elliot Park
17-008931,45.02499559,-93.30835804,4,Victory
17-008964,44.9376947,-93.29139626,5,CARAG
17-008966,44.94746485,-93.27969498,5,Lyndale
17-008989,44.98209995,-93.31108599,4,Harrison
17-008993,44.94836,-93.26268,3,Phillips West
17-008998,45.01316,-93.2509,2,Holland
17-009012,44.96745,-93.25617,1,Elliot Park
17-009022,44.93587,-93.21021,3,Howe
17-009037,44.95733,-93.28803,5,Whittier
17-009045,44.95912439,-93.28865867,5,Lowry Hill East
17-009055,44.9768075,-93.27643103,1,Downtown West
17-009084,44.98436,-93.2455,2,Marcy Holmes
17-009095,44.95915,-93.27785,5,Whittier
17-009100,44.95014459,-93.26646784,3,Phillips West
17-009103,44.93955,-93.27533,5,Lyndale
17-009155,44.97996756,-93.27316614,1,Downtown West
17-009166,44.95194,-93.2779,5,Whittier
17-009170,44.99975,-93.23972,2,Northeast Park
17-009172,44.99951,-93.29905,4,Jordan
17-009176,44.98428,-93.3083,4,Willard - Hay
17-009190,44.95374581,-93.29728408,5,Lowry Hill East
17-009197,45.01503,-93.30571,4,Folwell
17-009207,44.96273,-93.25396,3,Ventura Village
17-009210,44.96269,-93.27022,5,Steven's Square - Loring Heights
17-009215,44.95282851,-93.27314723,5,Whittier
17-009220,45.02409,-93.30834,4,Cleveland
17-009236,44.97233,-93.21861,2,Prospect Park - East River Road
17-009240,44.96331898,-93.2689356,3,Ventura Village
17-009243,44.93953972,-93.27727093,5,Lyndale
17-009249,44.94836,-93.29828,5,ECCO
17-009267,44.94835183,-93.26839478,3,Central
17-009272,44.98879202,-93.2215529,2,Como
17-009275,44.92074888,-93.27409696,3,Regina
17-009285,44.89994742,-93.21337924,3,Morris Park
17-009305,44.95074395,-93.27878964,5,Whittier
17-009309,44.94926,-93.30082,5,East Isles
17-009317,45.01108306,-93.2573201,2,Holland
17-009320,44.96091,-93.2611,3,Ventura Village
17-009326,44.9537334,-93.27279004,5,Whittier
17-009337,44.95196,-93.24267,3,East Phillips
17-009346,44.95282851,-93.27314723,5,Whittier
17-009352,44.94835107,-93.26966558,3,Central
17-009376,44.99916,-93.29717,4,Jordan
17-009383,44.996903,-93.2470297,2,Beltrami
17-009390,45.01497,-93.2543,2,Holland
17-009405,45.01316,-93.2701,2,Marshall Terrace
17-009407,44.92149,-93.27279,3,Regina
17-009411,45.01217,-93.24912,2,Holland
17-009412,44.96091,-93.28801,5,Whittier
17-009478,44.9991114,-93.28101713,4,Near - North
17-009485,44.94474,-93.24994,3,Powderhorn Park
17-009502,44.99509,-93.24827,2,Marcy Holmes
17-009504,44.94921965,-93.24995453,3,East Phillips
17-009511,45.01322,-93.30445,4,Jordan
17-009523,45.02399,-93.29564,4,Webber - Camden
17-009527,44.95284304,-93.28806046,5,Whittier
17-009532,45.0385,-93.29014,4,Lind - Bohanon
17-009535,44.92885,-93.20893,3,Hiawatha
17-009537,44.95554,-93.28804,5,Whittier
17-009545,44.89783543,-93.28638976,5,Windom
17-009592,44.90879,-93.27806,5,Tangletown
17-009606,44.96358874,-93.28795173,5,Steven's Square - Loring Heights
17-009621,44.96574682,-93.27275983,5,Steven's Square - Loring Heights
17-009646,44.90510902,-93.30037875,5,Lynnhurst
17-009661,44.90510902,-93.30037875,5,Lynnhurst
17-009671,44.90510041,-93.29529366,5,Lynnhurst
17-009679,44.90510041,-93.29529366,5,Lynnhurst
17-009687,44.90509508,-93.2927511,5,Kenny
17-009690,44.98039,-93.27599,1,Downtown West
17-009694,44.90510041,-93.29529366,5,Lynnhurst
17-009704,44.90600888,-93.29847116,5,Lynnhurst
17-009708,44.90510041,-93.29529366,5,Lynnhurst
17-009712,44.90510088,-93.29656697,5,Lynnhurst
17-009739,44.90509097,-93.29020347,5,Kenny
17-009744,45.01491,-93.28802,4,McKinley
17-009748,44.90510902,-93.30037875,5,Lynnhurst
17-009757,44.90510902,-93.30037875,5,Lynnhurst
17-009764,44.97037639,-93.2476225,1,Cedar Riverside
17-009774,44.90510902,-93.30037875,5,Lynnhurst
17-009789,44.96487113,-93.28802078,1,Loring Park
17-009803,44.97563254,-93.27237593,1,Downtown West
17-009831,44.90799,-93.3146,5,Fulton
17-009832,44.98128,-93.27019,1,Downtown West
17-009850,44.97718,-93.2759,1,Downtown West
17-009855,44.98698726,-93.30323229,4,Near - North
17-009861,44.93316323,-93.29079425,5,East Harriet
17-009874,44.90860189,-93.29146547,5,Lynnhurst
17-009878,44.91140702,-93.29081803,5,Lynnhurst
17-009901,44.91322273,-93.29082225,5,Lynnhurst
17-009909,44.94836922,-93.22500663,3,Longfellow
17-009921,45.02670433,-93.2956743,4,Webber - Camden
17-009932,45.03337128,-93.30405791,4,Webber - Camden
17-009938,45.01491,-93.28802,4,McKinley
17-009939,44.99198012,-93.2948836,4,Near - North
17-009967,44.95327807,-93.2575436,3,Midtown Phillips
17-009996,45.01406587,-93.24733737,2,Audubon Park
17-009997,44.96180077,-93.2778187,5,Whittier
17-009998,44.94659109,-93.30148714,5,ECCO
17-010005,44.95554,-93.27787,5,Whittier
17-010035,44.97718,-93.2759,1,Downtown West
17-010054,44.94046922,-93.2638414,3,Central
17-010068,44.9600315,-93.27783609,5,Whittier
17-010085,45.03441799,-93.30982416,4,Victory
17-010086,44.95194512,-93.27597809,5,Whittier
17-010162,44.99119224,-93.29819858,4,Near - North
17-010179,44.99119224,-93.29819858,4,Near - North
17-010192,44.90895,-93.23353,3,Keewaydin
17-010237,44.97968,-93.27243,1,Downtown West
17-010299,44.96271,-93.29052,5,Lowry Hill East
17-010298,44.94836708,-93.25314102,3,Midtown Phillips
17-010310,44.98699,-93.2713,1,North Loop
17-010332,44.97743954,-93.27351637,1,Downtown West
17-010355,45.0126706,-93.26035592,2,Holland
17-010370,44.97369869,-93.2739977,1,Downtown West
17-010391,44.97021,-93.24725,1,Cedar Riverside
17-010394,44.92780447,-93.23466144,3,Standish
17-010403,44.99119224,-93.29819858,4,Near - North
17-010417,44.94835,-93.2703,3,Central
17-010422,44.96963,-93.21184,2,Prospect Park - East River Road
17-010439,44.9647594,-93.2288538,3,Seward
17-010442,45.00598,-93.29936,4,Jordan
17-010444,44.9816,-93.23853,2,Marcy Holmes
17-010447,44.95014794,-93.26520218,3,Phillips West
17-010451,45.01866611,-93.31525482,4,Cleveland
17-010455,45.01152281,-93.25090792,2,Holland
17-010469,44.96919,-93.251,1,Cedar Riverside
17-010474,45.01221,-93.28801,4,Hawthorne
17-010478,45.00512,-93.25247,2,Logan Park
17-010479,44.97845913,-93.27733144,1,Downtown West
17-010485,44.9987,-93.26325,2,St. Anthony West
17-010491,44.93956,-93.22785,3,Howe
17-010492,44.98812,-93.29819,4,Near - North
17-010522,44.94834,-93.27969,5,Whittier
17-010567,45.01315711,-93.26793993,2,Marshall Terrace
17-010589,44.9619976,-93.30252262,5,Lowry Hill
17-010599,44.97059597,-93.24981203,1,Cedar Riverside
17-010607,44.97503415,-93.27972343,1,Downtown West
17-010656,44.9784072,-93.27881908,1,Downtown West
17-010659,44.99738,-93.28799,4,Near - North
17-010665,44.95553,-93.27277,5,Whittier
17-010666,44.99913,-93.28494,4,Hawthorne
17-010667,45.00603,-93.31158,4,Willard - Hay
17-010673,44.95373636,-93.27723936,5,Whittier
17-010696,45.01316127,-93.2709171,2,Bottineau
17-010703,44.94836613,-93.28745858,5,Lyndale
17-010708,44.97231758,-93.27233484,1,Downtown West
17-010710,44.95913,-93.25237,3,Ventura Village
17-010712,45.02046,-93.30827,4,Folwell
17-010719,44.94745164,-93.25884673,3,Powderhorn Park
17-010725,44.9555358,-93.28359326,5,Whittier
17-010736,45.02393,-93.28806,4,McKinley
17-010742,44.95554,-93.27787,5,Whittier
17-010755,44.96986308,-93.28008046,1,Loring Park
17-010783,44.95629032,-93.3001704,5,East Isles
17-010788,44.95682038,-93.30016297,5,East Isles
17-010792,44.95682038,-93.30016297,5,East Isles
17-010815,44.97833114,-93.27252943,1,Downtown West
17-010831,44.9991114,-93.28101713,4,Near - North
17-010899,44.96913794,-93.28805602,5,Loring Park
17-010917,45.019569,-93.26892853,2,Marshall Terrace
17-010933,44.97957,-93.27257,1,Downtown West
17-010937,44.97610054,-93.31216798,4,Bryn - Mawr
17-010943,44.97067805,-93.31399978,4,Bryn - Mawr
17-010946,44.97044643,-93.31472254,4,Bryn - Mawr
17-010950,44.97563254,-93.27237593,1,Downtown West
17-010962,44.9739017,-93.30801444,4,Bryn - Mawr
17-010966,44.97527684,-93.30545958,4,Bryn - Mawr
17-010969,44.99878948,-93.2723465,2,St. Anthony West
17-010972,44.97904262,-93.30077667,4,Harrison
17-010979,44.98632825,-93.29247916,4,Sumner - Glenwood
17-010982,44.97543284,-93.27342211,1,Downtown West
17-010983,44.91960579,-93.28249408,5,King Field
17-010997,44.91959585,-93.28379547,5,King Field
17-011009,44.95914,-93.2473,3,East Phillips
17-011010,45.00776,-93.29558,4,Jordan
17-011015,44.90510202,-93.29783703,5,Kenny
17-011016,44.90510291,-93.29847056,5,Lynnhurst
17-011025,44.90510902,-93.30037875,5,Lynnhurst
17-011026,45.00480335,-93.28415838,4,Hawthorne
17-011032,44.90510088,-93.29656697,5,Lynnhurst
