idNum,date,problem,citationIssued,personSearch,vehicleSearch
17-005358,2017-01-05T12:48:58Z,traffic,NA,NA,NA
17-005363,2017-01-05T12:51:22Z,suspicious,NA,NA,NA
17-005383,2017-01-05T13:17:55Z,traffic,NA,NA,NA
17-005394,2017-01-05T13:31:09Z,traffic,NA,NA,NA
17-005406,2017-01-05T13:50:16Z,suspicious,NA,NO,NO
17-005414,2017-01-05T13:59:24Z,traffic,NA,NO,NO
17-005421,2017-01-05T14:03:53Z,traffic,NA,NO,NO
17-005430,2017-01-05T14:12:43Z,traffic,NA,NO,NO
17-005438,2017-01-05T14:18:32Z,traffic,NA,NO,NO
17-005440,2017-01-05T14:18:58Z,traffic,NA,NA,NA
17-005441,2017-01-05T14:18:59Z,traffic,NA,NA,NA
17-005458,2017-01-05T14:30:43Z,traffic,NA,NA,NA
17-005484,2017-01-05T14:47:23Z,suspicious,NA,YES,NO
17-005500,2017-01-05T14:58:28Z,suspicious,NA,NO,NO
17-005502,2017-01-05T14:59:31Z,traffic,NA,NO,NO
17-005521,2017-01-05T15:04:15Z,traffic,NA,NO,NO
17-005533,2017-01-05T15:07:26Z,suspicious,NA,NO,NO
17-005535,2017-01-05T15:09:26Z,traffic,NA,NO,NO
17-005564,2017-01-05T15:37:58Z,suspicious,NA,NO,YES
17-005569,2017-01-05T15:41:31Z,traffic,NA,NO,NO
17-005581,2017-01-05T15:54:24Z,suspicious,NA,NA,NA
17-005587,2017-01-05T15:58:30Z,suspicious,NA,NA,NA
17-005592,2017-01-05T16:05:56Z,suspicious,NA,NO,YES
17-005598,2017-01-05T16:09:29Z,traffic,NA,NO,NO
17-005604,2017-01-05T16:13:49Z,traffic,NA,NO,NO
17-005610,2017-01-05T16:19:09Z,traffic,NA,NO,NO
17-005621,2017-01-05T16:30:23Z,traffic,NA,NO,NO
17-005630,2017-01-05T16:38:23Z,suspicious,NA,NO,NO
17-005651,2017-01-05T17:08:02Z,suspicious,NA,NO,NO
17-005689,2017-01-05T17:34:51Z,traffic,NA,NO,NO
17-005691,2017-01-05T17:38:39Z,suspicious,NA,NA,NA
17-005692,2017-01-05T17:39:15Z,traffic,NA,NO,NO
17-005705,2017-01-05T17:47:11Z,traffic,NA,NO,NO
17-005707,2017-01-05T17:47:53Z,suspicious,NA,NO,NO
17-005710,2017-01-05T17:51:41Z,traffic,NA,NO,NO
17-005714,2017-01-05T17:54:09Z,traffic,NA,NO,NO
17-005729,2017-01-05T18:14:53Z,suspicious,NA,NO,NO
17-005746,2017-01-05T18:26:30Z,traffic,NA,NO,NO
17-005753,2017-01-05T18:34:54Z,suspicious,NA,NO,NO
17-005759,2017-01-05T18:37:44Z,traffic,NA,NA,NA
17-005764,2017-01-05T18:39:49Z,traffic,NA,NA,NA
17-005785,2017-01-05T18:57:01Z,suspicious,NA,NO,NO
17-005789,2017-01-05T18:58:46Z,traffic,NA,YES,YES
17-005818,2017-01-05T19:16:46Z,suspicious,NA,NO,NO
17-005857,2017-01-05T19:36:56Z,traffic,NA,NA,NA
17-005885,2017-01-05T20:04:12Z,traffic,NA,NO,NO
17-005905,2017-01-05T20:20:39Z,traffic,NA,NO,NO
17-005939,2017-01-05T20:49:23Z,suspicious,NA,YES,YES
17-005951,2017-01-05T20:58:54Z,suspicious,NA,NA,NA
17-005957,2017-01-05T21:04:19Z,traffic,NA,YES,NO
17-005967,2017-01-05T21:12:22Z,suspicious,NA,NO,NO
17-005993,2017-01-05T21:29:20Z,suspicious,NA,NA,NA
17-005997,2017-01-05T21:31:09Z,suspicious,NA,NO,NO
17-006007,2017-01-05T21:38:02Z,traffic,NA,NO,NO
17-006029,2017-01-05T21:53:11Z,suspicious,NA,NO,NO
17-006036,2017-01-05T22:03:20Z,traffic,NA,NO,NO
17-006046,2017-01-05T22:08:42Z,traffic,NA,NO,NO
17-006047,2017-01-05T22:11:49Z,traffic,NA,NO,NO
17-006068,2017-01-05T22:23:55Z,traffic,NA,YES,YES
17-006071,2017-01-05T22:29:53Z,suspicious,NA,NO,NO
17-006083,2017-01-05T22:40:07Z,traffic,NA,NO,NO
17-006107,2017-01-05T23:01:24Z,traffic,NA,NA,NA
17-006115,2017-01-05T23:06:36Z,suspicious,NA,NA,NA
17-006116,2017-01-05T23:07:16Z,traffic,NA,NA,NA
17-006121,2017-01-05T23:13:01Z,suspicious,NA,NA,NA
17-006134,2017-01-05T23:21:55Z,traffic,NA,NO,NO
17-006142,2017-01-05T23:29:02Z,traffic,NA,NO,NO
17-006151,2017-01-05T23:35:47Z,traffic,NA,NO,NO
17-006168,2017-01-05T23:56:29Z,traffic,NA,NO,NO
17-006182,2017-01-06T00:11:12Z,traffic,NA,NO,NO
17-006190,2017-01-06T00:16:20Z,suspicious,NA,NO,NO
17-006194,2017-01-06T00:19:08Z,traffic,NA,NO,NO
17-006196,2017-01-06T00:20:12Z,suspicious,NA,YES,YES
17-006200,2017-01-06T00:23:46Z,traffic,NA,YES,NO
17-006216,2017-01-06T00:38:20Z,traffic,NA,NO,NO
17-006245,2017-01-06T01:34:59Z,suspicious,NA,NO,NO
17-006247,2017-01-06T01:36:41Z,traffic,NA,NO,NO
17-006249,2017-01-06T01:40:00Z,traffic,NA,NO,NO
17-006254,2017-01-06T01:43:30Z,traffic,NA,NO,NO
17-006257,2017-01-06T01:49:27Z,traffic,NA,NO,YES
17-006258,2017-01-06T01:51:31Z,traffic,NA,NA,NA
17-006271,2017-01-06T02:18:40Z,traffic,NA,NO,NO
17-006275,2017-01-06T02:22:21Z,suspicious,NA,NO,NO
17-006278,2017-01-06T02:28:35Z,suspicious,NA,NO,NO
17-006280,2017-01-06T02:30:34Z,traffic,NA,NO,NO
17-006285,2017-01-06T02:39:29Z,suspicious,NA,NA,NA
17-006291,2017-01-06T02:48:01Z,suspicious,NA,YES,NO
17-006292,2017-01-06T02:48:45Z,suspicious,NA,NO,NO
17-006297,2017-01-06T02:57:14Z,suspicious,NA,NO,NO
17-006305,2017-01-06T03:06:59Z,suspicious,NA,YES,NO
17-006311,2017-01-06T03:30:42Z,suspicious,NA,YES,NO
17-006314,2017-01-06T03:52:47Z,suspicious,NA,NA,NA
17-006323,2017-01-06T04:42:29Z,suspicious,NA,NA,NA
17-006324,2017-01-06T04:54:38Z,suspicious,NA,NO,NO
17-006330,2017-01-06T05:08:40Z,suspicious,NA,YES,YES
17-006336,2017-01-06T05:33:35Z,suspicious,NA,NO,NO
17-006374,2017-01-06T07:52:28Z,traffic,NA,NO,NO
17-006375,2017-01-06T07:57:22Z,suspicious,NA,NO,NO
17-006377,2017-01-06T08:01:34Z,suspicious,NA,NO,NO
17-006389,2017-01-06T08:21:39Z,traffic,NA,NO,NO
17-006436,2017-01-06T09:41:28Z,traffic,NA,NO,NO
17-006446,2017-01-06T09:56:50Z,traffic,NA,NA,NA
17-006457,2017-01-06T10:12:43Z,traffic,NA,NA,NA
17-006474,2017-01-06T10:31:44Z,traffic,NA,NO,NO
17-006514,2017-01-06T11:18:11Z,traffic,NA,NA,NA
17-006525,2017-01-06T11:31:01Z,traffic,NA,NO,NO
17-006536,2017-01-06T11:37:17Z,traffic,NA,NA,NA
17-006553,2017-01-06T12:02:59Z,suspicious,NA,NO,NO
17-006559,2017-01-06T12:15:48Z,traffic,NA,NO,NO
17-006569,2017-01-06T12:28:55Z,suspicious,NA,NO,NO
17-006581,2017-01-06T12:42:35Z,traffic,NA,NO,NO
17-006582,2017-01-06T12:43:01Z,suspicious,NA,NA,NA
17-006585,2017-01-06T12:48:56Z,suspicious,NA,YES,NO
17-006589,2017-01-06T12:57:34Z,traffic,NA,NO,NO
17-006591,2017-01-06T13:01:26Z,suspicious,NA,NO,NO
17-006593,2017-01-06T13:03:36Z,traffic,NA,NO,NO
17-006600,2017-01-06T13:08:02Z,suspicious,NA,NA,NA
17-006601,2017-01-06T13:09:07Z,traffic,NA,YES,YES
17-006606,2017-01-06T13:22:40Z,traffic,NA,NA,NA
17-006623,2017-01-06T13:47:04Z,traffic,NA,NA,NA
17-006635,2017-01-06T14:02:26Z,suspicious,NA,NO,NO
17-006637,2017-01-06T14:09:38Z,suspicious,NA,NO,YES
17-006639,2017-01-06T14:13:35Z,suspicious,NA,NO,NO
17-006654,2017-01-06T14:31:28Z,traffic,NA,YES,YES
17-006657,2017-01-06T14:34:55Z,traffic,NA,NO,NO
17-006666,2017-01-06T14:43:34Z,suspicious,NA,NA,NA
17-006692,2017-01-06T14:58:31Z,traffic,NA,NO,NO
17-006694,2017-01-06T14:58:50Z,traffic,NA,NA,NA
17-006696,2017-01-06T15:00:39Z,suspicious,NA,YES,YES
17-006703,2017-01-06T15:08:51Z,traffic,NA,NO,NO
17-006705,2017-01-06T15:13:46Z,traffic,NA,NO,NO
17-006714,2017-01-06T15:24:51Z,traffic,NA,NO,NO
17-006739,2017-01-06T15:38:07Z,suspicious,NA,NO,NO
17-006746,2017-01-06T15:50:02Z,traffic,NA,NO,NO
17-006756,2017-01-06T15:59:32Z,traffic,NA,NO,NO
17-006786,2017-01-06T16:45:18Z,suspicious,NA,NO,NO
17-006793,2017-01-06T16:50:02Z,suspicious,NA,NO,NO
17-006797,2017-01-06T17:03:44Z,suspicious,NA,NO,YES
17-006817,2017-01-06T17:30:03Z,suspicious,NA,NO,NO
17-006834,2017-01-06T17:47:31Z,traffic,NA,NO,NO
17-006852,2017-01-06T17:59:14Z,traffic,NA,NA,NA
17-006858,2017-01-06T18:03:55Z,suspicious,NA,NO,NO
17-006865,2017-01-06T18:10:06Z,suspicious,NA,NO,NO
17-006879,2017-01-06T18:22:11Z,traffic,NA,NA,NA
17-006894,2017-01-06T18:33:28Z,traffic,NA,NO,NO
17-006899,2017-01-06T18:37:06Z,suspicious,NA,NO,NO
17-006901,2017-01-06T18:38:29Z,suspicious,NA,NO,NO
17-006924,2017-01-06T19:02:50Z,traffic,NA,NA,NA
17-006928,2017-01-06T19:08:24Z,suspicious,NA,NO,NO
17-006949,2017-01-06T19:25:54Z,suspicious,NA,YES,YES
17-006959,2017-01-06T19:33:52Z,traffic,NA,NA,NA
17-006975,2017-01-06T19:44:20Z,suspicious,NA,NA,NA
17-006980,2017-01-06T19:48:58Z,traffic,NA,NO,NO
17-006988,2017-01-06T19:55:06Z,traffic,NA,NO,NO
17-007011,2017-01-06T20:20:11Z,traffic,NA,NO,NO
17-007019,2017-01-06T20:24:28Z,suspicious,NA,NO,NO
17-007023,2017-01-06T20:29:04Z,suspicious,NA,NO,NO
17-007041,2017-01-06T20:47:25Z,suspicious,NA,NO,NO
17-007047,2017-01-06T20:51:51Z,suspicious,NA,NO,NO
17-007053,2017-01-06T20:56:43Z,traffic,NA,NA,NA
17-007073,2017-01-06T21:10:08Z,traffic,NA,NO,NO
17-007106,2017-01-06T21:32:24Z,traffic,NA,NO,NO
17-007109,2017-01-06T21:36:35Z,suspicious,NA,NO,NO
17-007111,2017-01-06T21:38:53Z,suspicious,NA,YES,NO
17-007112,2017-01-06T21:39:11Z,traffic,NA,NO,NO
17-007125,2017-01-06T21:50:23Z,suspicious,NA,NO,NO
17-007140,2017-01-06T22:10:37Z,suspicious,NA,NO,NO
17-007156,2017-01-06T22:26:39Z,traffic,NA,YES,YES
17-007165,2017-01-06T22:28:55Z,traffic,NA,NO,NO
17-007182,2017-01-06T22:46:56Z,traffic,NA,NO,NO
17-007184,2017-01-06T22:49:43Z,suspicious,NA,NO,NO
17-007188,2017-01-06T22:54:24Z,traffic,NA,NO,NO
17-007192,2017-01-06T22:58:25Z,traffic,NA,YES,YES
17-007194,2017-01-06T22:59:49Z,traffic,NA,YES,YES
17-007201,2017-01-06T23:05:01Z,traffic,NA,NO,NO
17-007204,2017-01-06T23:08:40Z,traffic,NA,NA,NA
17-007215,2017-01-06T23:16:23Z,traffic,NA,NO,NO
17-007218,2017-01-06T23:18:51Z,suspicious,NA,NO,NO
17-007219,2017-01-06T23:20:29Z,suspicious,NA,NA,NA
17-007228,2017-01-06T23:26:47Z,suspicious,NA,NO,NO
17-007232,2017-01-06T23:31:32Z,suspicious,NA,NO,NO
17-007233,2017-01-06T23:31:43Z,traffic,NA,NO,NO
17-007242,2017-01-06T23:36:32Z,traffic,NA,NO,NO
17-007256,2017-01-06T23:46:53Z,traffic,NA,NO,NO
17-007259,2017-01-06T23:49:32Z,traffic,NA,NO,NO
17-007266,2017-01-06T23:56:35Z,traffic,NA,NO,NO
17-007278,2017-01-07T00:07:52Z,traffic,NA,NA,NA
17-007288,2017-01-07T00:23:25Z,suspicious,NA,YES,YES
17-007297,2017-01-07T00:30:22Z,traffic,NA,NO,NO
17-007307,2017-01-07T00:39:55Z,suspicious,NA,NO,NO
17-007318,2017-01-07T00:51:08Z,traffic,NA,NO,NO
17-007323,2017-01-07T00:55:45Z,traffic,NA,NO,NO
17-007329,2017-01-07T01:02:02Z,traffic,NA,NA,NA
17-007344,2017-01-07T01:17:32Z,traffic,NA,NO,NO
17-007346,2017-01-07T01:19:30Z,suspicious,NA,YES,NO
17-007348,2017-01-07T01:20:57Z,traffic,NA,NO,NO
17-007352,2017-01-07T01:26:24Z,suspicious,NA,YES,NO
17-007358,2017-01-07T01:32:51Z,traffic,NA,NO,NO
17-007368,2017-01-07T01:45:54Z,traffic,NA,NO,NO
17-007402,2017-01-07T02:40:22Z,traffic,NA,NO,NO
17-007407,2017-01-07T02:45:53Z,suspicious,NA,YES,NO
17-007412,2017-01-07T02:51:57Z,traffic,NA,NO,NO
17-007417,2017-01-07T03:08:02Z,traffic,NA,NO,NO
17-007421,2017-01-07T03:16:23Z,traffic,NA,NO,NO
17-007422,2017-01-07T03:16:41Z,suspicious,NA,YES,NO
17-007429,2017-01-07T03:40:17Z,suspicious,NA,NO,NO
17-007432,2017-01-07T03:49:01Z,traffic,NA,NO,YES
17-007436,2017-01-07T03:58:36Z,suspicious,NA,NO,NO
17-007438,2017-01-07T04:07:08Z,suspicious,NA,NO,NO
17-007446,2017-01-07T04:23:01Z,suspicious,NA,NO,NO
17-007447,2017-01-07T04:25:06Z,suspicious,NA,YES,YES
17-007449,2017-01-07T04:26:44Z,traffic,NA,NO,NO
17-007451,2017-01-07T04:35:29Z,suspicious,NA,NO,NO
17-007458,2017-01-07T04:50:15Z,traffic,NA,NO,NO
17-007460,2017-01-07T04:50:26Z,suspicious,NA,YES,NO
17-007462,2017-01-07T04:52:20Z,suspicious,NA,NO,NO
17-007471,2017-01-07T05:43:04Z,suspicious,NA,NO,NO
17-007480,2017-01-07T06:52:06Z,suspicious,NA,NO,NO
17-007484,2017-01-07T07:01:40Z,suspicious,NA,YES,NO
17-007508,2017-01-07T08:16:32Z,suspicious,NA,NO,NO
17-007515,2017-01-07T08:31:45Z,suspicious,NA,NO,NO
17-007534,2017-01-07T09:06:50Z,traffic,NA,NO,NO
17-007548,2017-01-07T09:35:22Z,suspicious,NA,NA,NA
17-007549,2017-01-07T09:35:38Z,traffic,NA,NO,NO
17-007566,2017-01-07T10:16:53Z,suspicious,NA,NO,NO
17-007570,2017-01-07T10:22:35Z,suspicious,NA,NO,NO
17-007590,2017-01-07T10:53:47Z,traffic,NA,NO,NO
17-007609,2017-01-07T11:19:46Z,traffic,NA,NO,NO
17-007618,2017-01-07T11:32:19Z,traffic,NA,NO,NO
17-007627,2017-01-07T11:43:02Z,traffic,NA,NO,NO
17-007639,2017-01-07T12:23:38Z,traffic,NA,NO,NO
17-007646,2017-01-07T12:38:08Z,traffic,NA,NO,NO
17-007677,2017-01-07T13:18:04Z,suspicious,NA,YES,YES
17-007695,2017-01-07T13:43:08Z,suspicious,NA,NO,NO
17-007706,2017-01-07T13:56:47Z,traffic,NA,NO,NO
17-007738,2017-01-07T14:43:22Z,traffic,NA,NO,NO
17-007753,2017-01-07T14:58:08Z,traffic,NA,NO,NO
17-007757,2017-01-07T15:00:00Z,suspicious,NA,NO,NO
17-007762,2017-01-07T15:01:04Z,suspicious,NA,YES,NO
17-007778,2017-01-07T15:17:43Z,suspicious,NA,NO,NO
17-007806,2017-01-07T15:59:01Z,traffic,NA,NA,NA
17-007813,2017-01-07T16:12:58Z,traffic,NA,NA,NA
17-007843,2017-01-07T17:04:48Z,traffic,NA,NO,NO
17-007845,2017-01-07T17:06:16Z,traffic,NA,NO,NO
17-007854,2017-01-07T17:15:33Z,traffic,NA,NA,NA
17-007883,2017-01-07T17:42:10Z,traffic,NA,NO,NO
17-007929,2017-01-07T18:18:58Z,traffic,NA,NO,NO
17-007935,2017-01-07T18:23:36Z,suspicious,NA,YES,NO
17-007943,2017-01-07T18:29:26Z,traffic,NA,NO,NO
17-007945,2017-01-07T18:30:20Z,suspicious,NA,NO,NO
17-007952,2017-01-07T18:35:48Z,suspicious,NA,YES,NO
17-007960,2017-01-07T18:42:00Z,suspicious,NA,NO,NO
17-007964,2017-01-07T18:44:13Z,traffic,NA,NA,NA
17-007969,2017-01-07T18:45:10Z,suspicious,NA,YES,NO
17-007971,2017-01-07T18:46:37Z,suspicious,NA,NO,NO
17-007974,2017-01-07T18:51:38Z,traffic,NA,NO,NO
17-007982,2017-01-07T18:58:58Z,traffic,NA,NO,NO
17-007984,2017-01-07T19:02:32Z,traffic,NA,NO,NO
17-007998,2017-01-07T19:13:23Z,traffic,NA,NO,NO
17-008006,2017-01-07T19:21:36Z,traffic,NA,NO,NO
17-008015,2017-01-07T19:28:41Z,suspicious,NA,NA,NA
17-008024,2017-01-07T19:40:21Z,suspicious,NA,NA,NA
17-008034,2017-01-07T19:47:09Z,traffic,NA,NO,NO
17-008038,2017-01-07T19:47:41Z,traffic,NA,NO,NO
17-008045,2017-01-07T19:52:38Z,traffic,NA,NO,NO
17-008055,2017-01-07T20:02:11Z,traffic,NA,NO,NO
17-008060,2017-01-07T20:07:36Z,traffic,NA,NO,NO
17-008063,2017-01-07T20:14:43Z,traffic,NA,NO,NO
17-008071,2017-01-07T20:18:36Z,traffic,NA,NO,NO
17-008079,2017-01-07T20:25:38Z,suspicious,NA,NO,NO
17-008093,2017-01-07T20:36:01Z,traffic,NA,NO,NO
17-008114,2017-01-07T20:48:49Z,traffic,NA,NO,NO
17-008117,2017-01-07T20:51:13Z,traffic,NA,NO,NO
17-008118,2017-01-07T20:52:18Z,traffic,NA,NO,NO
17-008135,2017-01-07T21:07:15Z,traffic,NA,YES,YES
17-008141,2017-01-07T21:11:05Z,traffic,NA,NO,NO
17-008149,2017-01-07T21:16:07Z,traffic,NA,NO,NO
17-008158,2017-01-07T21:24:09Z,traffic,NA,NO,NO
17-008164,2017-01-07T21:32:05Z,traffic,NA,YES,YES
17-008167,2017-01-07T21:33:21Z,suspicious,NA,NO,NO
17-008168,2017-01-07T21:34:33Z,traffic,NA,NO,NO
17-008179,2017-01-07T21:41:07Z,traffic,NA,YES,NO
17-008181,2017-01-07T21:41:29Z,traffic,NA,NO,NO
17-008184,2017-01-07T21:43:19Z,traffic,NA,NO,NO
17-008192,2017-01-07T21:50:12Z,suspicious,NA,NO,NO
17-008199,2017-01-07T21:54:22Z,traffic,NA,NO,NO
17-008200,2017-01-07T21:58:09Z,traffic,NA,NO,NO
17-008201,2017-01-07T21:58:12Z,suspicious,NA,NO,NO
17-008203,2017-01-07T21:58:57Z,traffic,NA,NO,NO
17-008205,2017-01-07T21:59:04Z,traffic,NA,NO,NO
17-008216,2017-01-07T22:11:10Z,traffic,NA,NO,NO
17-008217,2017-01-07T22:11:47Z,traffic,NA,NA,NA
17-008226,2017-01-07T22:15:00Z,traffic,NA,NO,NO
17-008228,2017-01-07T22:15:28Z,traffic,NA,NA,NA
17-008240,2017-01-07T22:23:19Z,suspicious,NA,YES,YES
17-008248,2017-01-07T22:27:44Z,traffic,NA,NO,NO
17-008260,2017-01-07T22:32:30Z,traffic,NA,NO,NO
17-008265,2017-01-07T22:34:49Z,traffic,NA,NO,NO
17-008270,2017-01-07T22:39:20Z,suspicious,NA,NO,NO
17-008281,2017-01-07T22:52:29Z,traffic,NA,NO,NO
17-008283,2017-01-07T22:53:26Z,traffic,NA,NO,NO
17-008292,2017-01-07T23:02:57Z,traffic,NA,NA,NA
17-008308,2017-01-07T23:16:33Z,traffic,NA,NO,NO
17-008318,2017-01-07T23:24:27Z,traffic,NA,NO,NO
17-008320,2017-01-07T23:26:27Z,traffic,NA,NO,NO
17-008330,2017-01-07T23:35:10Z,suspicious,NA,NO,NO
17-008333,2017-01-07T23:38:23Z,traffic,NA,NO,NO
17-008342,2017-01-07T23:44:46Z,traffic,NA,NO,NO
17-008358,2017-01-07T23:59:41Z,traffic,NA,NO,NO
17-008364,2017-01-08T00:04:23Z,traffic,NA,NO,NO
17-008368,2017-01-08T00:13:56Z,traffic,NA,NO,NO
17-008371,2017-01-08T00:15:04Z,traffic,NA,YES,YES
17-008376,2017-01-08T00:20:57Z,traffic,NA,NO,NO
17-008380,2017-01-08T00:23:34Z,traffic,NA,NO,NO
17-008382,2017-01-08T00:25:51Z,suspicious,NA,YES,NO
17-008386,2017-01-08T00:28:35Z,traffic,NA,NO,NO
17-008397,2017-01-08T00:38:24Z,traffic,NA,NO,NO
17-008404,2017-01-08T00:46:57Z,traffic,NA,NO,NO
17-008407,2017-01-08T00:50:22Z,traffic,NA,NO,NO
17-008413,2017-01-08T00:56:39Z,traffic,NA,NO,NO
17-008419,2017-01-08T01:01:30Z,traffic,NA,NO,NO
17-008428,2017-01-08T01:08:45Z,traffic,NA,YES,YES
17-008434,2017-01-08T01:12:37Z,traffic,NA,NO,NO
17-008440,2017-01-08T01:21:02Z,traffic,NA,NO,NO
17-008441,2017-01-08T01:21:16Z,traffic,NA,NA,NA
17-008443,2017-01-08T01:24:25Z,traffic,NA,YES,YES
17-008444,2017-01-08T01:27:44Z,suspicious,NA,NO,NO
17-008448,2017-01-08T01:31:06Z,traffic,NA,NO,NO
17-008474,2017-01-08T01:53:22Z,traffic,NA,NO,NO
17-008488,2017-01-08T02:07:49Z,suspicious,NA,NA,NA
17-008501,2017-01-08T02:21:03Z,suspicious,NA,NA,NA
17-008504,2017-01-08T02:21:40Z,suspicious,NA,YES,NO
17-008507,2017-01-08T02:28:21Z,suspicious,NA,YES,NO
17-008518,2017-01-08T02:41:35Z,suspicious,NA,NO,NO
17-008525,2017-01-08T02:50:26Z,traffic,NA,NO,NO
17-008528,2017-01-08T02:52:09Z,suspicious,NA,YES,NO
17-008533,2017-01-08T02:57:02Z,suspicious,NA,NO,NO
17-008536,2017-01-08T03:04:12Z,suspicious,NA,YES,YES
17-008540,2017-01-08T03:11:02Z,suspicious,NA,NO,NO
17-008541,2017-01-08T03:17:18Z,suspicious,NA,NO,NO
17-008543,2017-01-08T03:19:00Z,suspicious,NA,YES,YES
17-008552,2017-01-08T03:41:54Z,traffic,NA,NO,NO
17-008555,2017-01-08T03:45:23Z,traffic,NA,NA,NA
17-008560,2017-01-08T03:50:06Z,traffic,NA,NO,NO
17-008562,2017-01-08T03:52:06Z,suspicious,NA,NA,NA
17-008566,2017-01-08T04:01:47Z,traffic,NA,NO,NO
17-008578,2017-01-08T05:04:30Z,traffic,NA,NO,NO
17-008581,2017-01-08T05:29:01Z,traffic,NA,NO,NO
17-008584,2017-01-08T05:48:54Z,suspicious,NA,NA,NA
17-008608,2017-01-08T07:16:10Z,suspicious,NA,NO,NO
17-008621,2017-01-08T07:56:44Z,traffic,NA,NO,NO
17-008643,2017-01-08T09:14:37Z,traffic,NA,NO,NO
17-008665,2017-01-08T10:31:09Z,traffic,NA,NO,NO
17-008669,2017-01-08T10:38:43Z,suspicious,NA,NO,NO
17-008674,2017-01-08T10:46:57Z,suspicious,NA,NA,NA
17-008683,2017-01-08T11:04:49Z,traffic,NA,NO,NO
17-008690,2017-01-08T11:20:31Z,traffic,NA,NO,NO
17-008702,2017-01-08T11:44:02Z,traffic,NA,NO,NO
17-008708,2017-01-08T11:57:25Z,suspicious,NA,NA,NA
17-008773,2017-01-08T13:54:22Z,suspicious,NA,NA,NA
17-008782,2017-01-08T14:18:18Z,traffic,NA,NO,NO
17-008828,2017-01-08T15:26:53Z,suspicious,NA,NO,NO
17-008836,2017-01-08T15:36:51Z,suspicious,NA,NA,NA
17-008838,2017-01-08T15:38:59Z,suspicious,NA,NA,NA
17-008896,2017-01-08T17:13:06Z,suspicious,NA,NO,NO
17-008906,2017-01-08T17:24:14Z,traffic,NA,YES,YES
17-008922,2017-01-08T17:49:31Z,suspicious,NA,YES,NO
17-008924,2017-01-08T17:49:57Z,suspicious,NA,NO,NO
17-008925,2017-01-08T17:51:58Z,suspicious,NA,NO,NO
17-008931,2017-01-08T18:02:38Z,suspicious,NA,NO,NO
17-008964,2017-01-08T18:33:36Z,traffic,NA,NO,NO
17-008966,2017-01-08T18:36:17Z,traffic,NA,NO,NO
17-008989,2017-01-08T19:03:23Z,suspicious,NA,NO,NO
17-008993,2017-01-08T19:07:24Z,suspicious,NA,NO,NO
17-008998,2017-01-08T19:10:24Z,traffic,NA,NO,NO
17-009012,2017-01-08T19:25:26Z,suspicious,NA,NO,NO
17-009022,2017-01-08T19:34:44Z,suspicious,NA,NO,NO
17-009037,2017-01-08T19:48:36Z,traffic,NA,NO,YES
17-009045,2017-01-08T19:58:28Z,traffic,NA,NO,NO
17-009055,2017-01-08T20:04:49Z,suspicious,NA,NO,NO
17-009084,2017-01-08T20:33:01Z,traffic,NA,NA,NA
17-009095,2017-01-08T20:43:21Z,traffic,NA,YES,YES
17-009100,2017-01-08T20:46:55Z,suspicious,NA,NO,NO
17-009103,2017-01-08T20:49:21Z,traffic,NA,NO,NO
17-009155,2017-01-08T21:19:15Z,suspicious,NA,NO,NO
17-009166,2017-01-08T21:25:23Z,suspicious,NA,NO,NO
17-009170,2017-01-08T21:27:41Z,suspicious,NA,NO,NO
17-009172,2017-01-08T21:30:15Z,traffic,NA,NO,NO
17-009176,2017-01-08T21:33:22Z,suspicious,NA,NO,NO
17-009190,2017-01-08T21:39:38Z,traffic,NA,NO,NO
17-009197,2017-01-08T21:45:38Z,traffic,NA,NO,NO
17-009207,2017-01-08T21:51:22Z,traffic,NA,YES,YES
17-009210,2017-01-08T21:52:39Z,traffic,NA,NA,NA
17-009215,2017-01-08T21:55:23Z,suspicious,NA,NA,NA
17-009220,2017-01-08T21:57:45Z,traffic,NA,NO,NO
17-009236,2017-01-08T22:12:18Z,traffic,NA,NA,NA
17-009240,2017-01-08T22:15:50Z,traffic,NA,NA,NA
17-009243,2017-01-08T22:18:28Z,traffic,NA,NO,NO
17-009249,2017-01-08T22:28:10Z,traffic,NA,NA,NA
17-009267,2017-01-08T22:38:38Z,suspicious,NA,NA,NA
17-009272,2017-01-08T22:44:09Z,suspicious,NA,YES,NO
17-009275,2017-01-08T22:46:39Z,traffic,NA,YES,NO
17-009285,2017-01-08T22:51:36Z,suspicious,NA,NO,NO
17-009305,2017-01-08T23:06:40Z,traffic,NA,NA,NA
17-009309,2017-01-08T23:12:46Z,traffic,NA,NO,NO
17-009317,2017-01-08T23:18:34Z,traffic,NA,NO,NO
17-009320,2017-01-08T23:22:13Z,suspicious,NA,NO,NO
17-009326,2017-01-08T23:25:33Z,traffic,NA,YES,YES
17-009337,2017-01-08T23:37:40Z,traffic,NA,NO,NO
17-009346,2017-01-08T23:46:56Z,traffic,NA,NA,NA
17-009352,2017-01-08T23:54:32Z,suspicious,NA,NA,NA
17-009376,2017-01-09T00:27:48Z,traffic,NA,YES,YES
17-009383,2017-01-09T00:31:18Z,traffic,NA,NO,NO
17-009390,2017-01-09T00:40:37Z,suspicious,NA,YES,NO
17-009405,2017-01-09T01:15:49Z,traffic,NA,NO,NO
17-009407,2017-01-09T01:19:31Z,suspicious,NA,NO,NO
17-009411,2017-01-09T01:24:18Z,traffic,NA,NO,NO
17-009412,2017-01-09T01:24:55Z,suspicious,NA,NA,NA
