idNum,preRace,race,gender
17-010355,Unknown,Black,Male
17-010370,Unknown,Black,Male
17-010391,Unknown,Black,Male
17-010394,Unknown,White,Female
17-010403,Unknown,Other,Male
17-010417,Unknown,East African,Male
17-010422,NA,NA,NA
17-010439,Unknown,Black,Male
17-010442,Unknown,Asian,Male
17-010444,NA,NA,NA
17-010447,Unknown,East African,Female
17-010451,Unknown,Unknown,Male
17-010455,Unknown,Black,Male
17-010469,Unknown,East African,Male
17-010474,Unknown,Black,Female
17-010478,Unknown,White,Female
17-010479,Unknown,Black,Female
17-010485,White,White,Male
17-010491,Unknown,Latino,Male
17-010492,NA,NA,NA
17-010522,NA,NA,NA
17-010567,Unknown,White,Male
17-010589,Unknown,Unknown,Unknown
17-010599,Other,Other,Male
17-010607,Unknown,Black,Male
17-010656,Black,Black,Male
17-010659,Unknown,Black,Male
17-010665,Black,Black,Male
17-010666,Black,Black,Male
17-010667,Unknown,Black,Female
17-010673,Unknown,Black,Male
17-010696,White,White,Male
17-010703,NA,NA,NA
17-010708,NA,NA,NA
17-010710,Unknown,Native American,Female
17-010712,Unknown,Unknown,Unknown
17-010719,Black,Black,Female
17-010725,White,Latino,Male
17-010736,NA,NA,NA
17-010742,Unknown,White,Female
17-010755,Black,Black,Male
17-010783,Unknown,White,Female
17-010788,Unknown,White,Female
17-010792,Unknown,White,Male
17-010815,Unknown,Black,Male
17-010831,Unknown,White,Female
17-010899,Unknown,Latino,Male
17-010917,Unknown,Unknown,Unknown
17-010933,Black,Black,Female
17-010937,Unknown,Black,Male
17-010943,White,White,Female
17-010946,White,White,Male
17-010950,NA,NA,NA
17-010962,Unknown,Black,Male
17-010966,White,White,Female
17-010969,Unknown,Black,Male
17-010972,Black,Black,Female
17-010979,Unknown,East African,Male
17-010982,NA,NA,NA
17-010983,White,White,Female
17-010997,White,White,Male
17-011009,NA,NA,NA
17-011010,Black,Black,Male
17-011015,White,White,Male
17-011016,White,White,Female
17-011025,White,White,Male
17-011026,Asian,Asian,Male
17-011032,White,White,Male
17-011040,White,White,Female
17-011041,Unknown,East African,Male
17-011046,White,White,Male
17-011050,White,White,Male
17-011058,White,White,Female
17-011067,White,White,Male
17-011072,White,Asian,Female
17-011075,Unknown,Black,Male
17-011081,NA,NA,NA
17-011082,Unknown,White,Male
17-011085,Unknown,Black,Male
17-011088,NA,NA,NA
17-011089,Unknown,Black,Male
17-011092,White,Unknown,Male
17-011093,Unknown,Unknown,Unknown
17-011094,Unknown,Other,Male
17-011111,Black,Black,Female
17-011116,Unknown,Unknown,Male
17-011161,NA,NA,NA
17-011185,Unknown,Black,Male
17-011223,NA,NA,NA
17-011233,Unknown,Black,Male
17-011249,White,White,Male
17-011250,Unknown,Latino,Male
17-011276,NA,NA,NA
17-011297,Black,Black,Male
17-011306,Black,Unknown,Unknown
17-011342,Black,Unknown,Male
17-011369,Black,Black,Male
17-011424,Unknown,Unknown,Unknown
17-011454,Unknown,Asian,Male
17-011458,Unknown,Unknown,Unknown
17-011470,Unknown,Unknown,Unknown
17-011471,Unknown,Other,Male
17-011476,Unknown,Unknown,Unknown
17-011495,Unknown,Black,Male
17-011518,Unknown,White,Female
17-011527,Unknown,White,Female
17-011552,Unknown,White,Male
17-011555,Unknown,Black,Female
17-011566,NA,NA,NA
17-011569,Unknown,Asian,Female
17-011583,NA,NA,NA
17-011598,Unknown,White,Male
17-011613,Unknown,Unknown,Unknown
17-011614,Unknown,East African,Male
17-011646,Black,Black,Male
17-011648,Unknown,White,Male
17-011666,Other,Other,Unknown
17-011675,Unknown,Unknown,Unknown
17-011684,Unknown,Unknown,Unknown
17-011691,Unknown,Black,Female
17-011714,Unknown,White,Male
17-011717,Unknown,East African,Male
17-011720,Unknown,White,Male
17-011722,Unknown,Black,Female
17-011731,Unknown,Black,Male
17-011742,Unknown,Black,Female
17-011749,Unknown,White,Male
17-011755,Unknown,White,Male
17-011760,White,White,Male
17-011777,White,White,Male
17-011778,Unknown,Black,Male
17-011779,Unknown,Black,Female
17-011783,Unknown,White,Male
17-011787,Unknown,White,Female
17-011812,Unknown,Unknown,Unknown
17-011821,Unknown,Unknown,Male
17-011822,Unknown,White,Male
17-011849,Native American,Unknown,Unknown
17-011855,Unknown,White,Male
17-011880,Black,Black,Male
17-011907,NA,NA,NA
17-011919,Unknown,Other,Male
17-011923,Unknown,Black,Male
17-011949,White,White,Male
17-011953,Unknown,Black,Male
17-011984,Unknown,Unknown,Unknown
17-012009,White,White,Male
17-012016,White,White,Male
17-012023,NA,NA,NA
17-012032,Unknown,Black,Male
17-012047,NA,NA,NA
17-012073,Unknown,Black,Female
17-012084,Black,Unknown,Female
17-012088,Unknown,Black,Male
17-012090,Unknown,White,Male
17-012114,Unknown,Black,Female
17-012156,Unknown,East African,Male
17-012177,Unknown,Latino,Male
17-012181,Native American,Native American,Male
17-012193,Unknown,East African,Male
17-012204,Unknown,Black,Female
17-012218,Unknown,Unknown,Unknown
17-012236,Unknown,Unknown,Unknown
17-012239,Asian,Asian,Female
17-012244,Unknown,White,Male
17-012253,Unknown,Black,Male
17-012263,Unknown,Latino,Male
17-012264,Unknown,Unknown,Unknown
17-012271,NA,NA,NA
17-012274,Unknown,White,Female
17-012286,Unknown,Black,Female
17-012295,Unknown,Black,Male
17-012296,Unknown,Black,Male
17-012308,Unknown,White,Male
17-012309,Unknown,Unknown,Female
17-012315,Unknown,Unknown,Unknown
17-012316,Unknown,Black,Male
17-012319,NA,NA,NA
17-012326,NA,NA,NA
17-012328,Unknown,Black,Male
17-012348,NA,NA,NA
17-012366,NA,NA,NA
17-012377,NA,NA,NA
17-012385,Unknown,Black,Male
17-012395,Unknown,Black,Male
17-012400,NA,NA,NA
17-012403,NA,NA,NA
17-012405,NA,NA,NA
17-012409,NA,NA,NA
17-012412,Unknown,Unknown,Unknown
17-012418,Unknown,Black,Male
17-012419,NA,NA,NA
17-012428,Unknown,White,Male
17-012437,Unknown,East African,Female
17-012439,NA,NA,NA
17-012440,Unknown,Black,Female
17-012445,Unknown,Unknown,Unknown
17-012453,NA,NA,NA
17-012459,White,White,Female
17-012462,NA,NA,NA
17-012507,Unknown,Native American,Female
17-012534,Unknown,White,Male
17-012546,NA,NA,NA
17-012570,Unknown,Other,Male
17-012571,Unknown,Black,Male
17-012572,Unknown,Unknown,Unknown
17-012584,Unknown,Unknown,Unknown
17-012608,Unknown,Unknown,Female
17-012615,NA,NA,NA
17-012618,Unknown,Black,Male
17-012628,Unknown,White,Male
17-012664,Unknown,Black,Male
17-012676,Unknown,Black,Male
17-012697,Unknown,Black,Male
17-012700,Unknown,White,Male
17-012707,Unknown,White,Female
17-012711,Unknown,Black,Male
17-012714,Unknown,Black,Male
17-012721,Unknown,Asian,Male
17-012724,Other,Other,Unknown
17-012727,Unknown,Other,Male
17-012735,NA,NA,NA
17-012750,Unknown,Black,Male
17-012776,Unknown,Unknown,Male
17-012792,Unknown,East African,Male
17-012824,East African,Unknown,Male
17-012844,Black,Black,Male
17-012845,Unknown,Unknown,Female
17-012862,Black,Black,Male
17-012870,NA,NA,NA
17-012900,NA,NA,NA
17-012902,Unknown,Unknown,Unknown
17-012921,NA,NA,NA
17-012950,Unknown,Unknown,Unknown
17-012967,Unknown,White,Female
17-012973,Unknown,White,Male
17-012980,Unknown,White,Female
17-012989,Unknown,White,Female
17-012994,Unknown,Unknown,Unknown
17-013015,Black,Black,Male
17-013016,Unknown,White,Male
17-013026,White,White,Female
17-013030,Latino,Latino,Male
17-013034,Unknown,Native American,Male
17-013047,Unknown,East African,Male
17-013048,Unknown,East African,Male
17-013049,Black,Black,Male
17-013050,Unknown,White,Male
17-013054,NA,NA,NA
17-013055,Unknown,Other,Male
17-013056,Unknown,East African,Male
17-013065,NA,NA,NA
17-013067,Unknown,Black,Male
17-013068,Unknown,White,Female
17-013075,Unknown,Unknown,Male
17-013079,Unknown,Black,Male
17-013086,Unknown,White,Female
17-013101,NA,NA,NA
17-013104,Black,Black,Male
17-013117,Unknown,Black,Male
17-013141,Unknown,Unknown,Unknown
17-013143,Unknown,White,Male
17-013159,Unknown,Latino,Female
17-013185,Unknown,Unknown,Unknown
17-013186,Unknown,Latino,Male
17-013188,Unknown,White,Female
17-013198,White,White,Female
17-013208,Unknown,White,Male
17-013249,Unknown,White,Male
17-013255,Unknown,Black,Female
17-013297,Unknown,Latino,Male
17-013305,Unknown,Unknown,Male
17-013306,Unknown,Unknown,Unknown
17-013334,White,Unknown,Male
17-013345,Black,Unknown,Male
17-013375,NA,NA,NA
17-013395,Unknown,White,Male
17-013399,NA,NA,NA
17-013422,Unknown,Latino,Female
17-013437,Unknown,Black,Male
17-013455,Black,Black,Male
17-013460,Unknown,White,Male
17-013472,East African,East African,Male
17-013499,Other,Black,Male
17-013509,Unknown,White,Male
17-013511,NA,NA,NA
17-013524,Black,Black,Male
17-013531,Asian,Asian,Male
17-013536,White,White,Female
17-013544,Unknown,White,Female
17-013556,Unknown,White,Female
17-013575,White,White,Male
17-013586,Unknown,Unknown,Unknown
17-013587,Unknown,White,Male
17-013607,NA,NA,NA
17-013610,White,White,Male
17-013619,White,White,Female
17-013635,Unknown,Unknown,Unknown
17-013692,Unknown,White,Female
17-013695,Unknown,Unknown,Unknown
17-013709,NA,NA,NA
17-013713,NA,NA,NA
17-013716,Unknown,Black,Male
17-013717,White,White,Male
17-013722,White,White,Female
17-013732,White,White,Male
17-013739,White,White,Female
17-013742,Unknown,Unknown,Unknown
17-013755,Unknown,Latino,Male
17-013780,Latino,Latino,Male
17-013800,Other,Other,Male
17-013811,Unknown,White,Male
17-013812,Unknown,Black,Female
17-013816,NA,NA,NA
17-013827,Unknown,Unknown,Unknown
17-013831,Unknown,Unknown,Male
17-013841,White,White,Male
17-013846,Unknown,Unknown,Unknown
17-013853,Unknown,Unknown,Unknown
17-013855,NA,NA,NA
17-013857,Unknown,Unknown,Unknown
17-013861,Unknown,Unknown,Unknown
17-013868,Unknown,Black,Female
17-013880,Unknown,Unknown,Unknown
17-013881,Unknown,Unknown,Unknown
17-013887,Unknown,Unknown,Unknown
17-013903,Unknown,Unknown,Unknown
17-013904,Unknown,Unknown,Unknown
17-013913,Unknown,Unknown,Unknown
17-013925,NA,NA,NA
17-013929,Unknown,Unknown,Unknown
17-013934,Unknown,Unknown,Unknown
17-013937,Unknown,White,Male
17-013978,Unknown,Unknown,Female
17-014021,Unknown,Unknown,Unknown
17-014045,NA,NA,NA
17-014051,Unknown,White,Male
17-014060,NA,NA,NA
17-014080,NA,NA,NA
17-014102,NA,NA,NA
17-014103,Black,Black,Male
17-014108,Unknown,Black,Male
17-014110,Unknown,Other,Male
17-014114,Unknown,Black,Male
17-014115,NA,NA,NA
17-014123,Unknown,Black,Male
17-014150,Unknown,Unknown,Male
17-014158,NA,NA,NA
17-014166,Black,Black,Male
17-014179,Unknown,White,Female
17-014182,NA,NA,NA
17-014189,Latino,Latino,Male
17-014197,Unknown,Black,Female
17-014198,Unknown,Other,Male
17-014199,Unknown,Unknown,Male
17-014219,Unknown,Other,Female
17-014230,Unknown,Black,Male
17-014248,Unknown,Black,Female
17-014249,Unknown,Black,Male
17-014256,Unknown,Unknown,Unknown
17-014258,Unknown,Latino,Male
17-014270,NA,NA,NA
17-014273,Unknown,White,Male
17-014282,Unknown,Other,Male
17-014285,Unknown,Black,Male
17-014292,NA,NA,NA
17-014304,Unknown,Black,Male
17-014305,Unknown,East African,Male
17-014310,Unknown,White,Male
17-014317,Latino,Latino,Male
17-014323,Black,Black,Female
17-014334,Unknown,Unknown,Unknown
17-014341,Unknown,Latino,Male
17-014345,Unknown,Black,Female
17-014348,Unknown,Native American,Male
17-014352,Unknown,Black,Male
17-014355,Unknown,Black,Male
17-014357,White,White,Male
17-014361,Unknown,White,Male
17-014362,NA,NA,NA
17-014368,Unknown,White,Male
17-014370,Unknown,Black,Male
17-014374,White,White,Male
17-014378,NA,NA,NA
17-014384,Other,Other,Female
17-014394,Unknown,White,Female
17-014413,NA,NA,NA
17-014437,NA,NA,NA
17-014440,Unknown,Black,Male
17-014445,Unknown,Black,Male
17-014446,Unknown,Unknown,Unknown
17-014450,Unknown,Black,Male
17-014451,Unknown,White,Female
17-014457,NA,NA,NA
17-014471,Unknown,White,Male
17-014476,Unknown,Black,Male
17-014478,Unknown,White,Male
17-014481,Unknown,White,Female
17-014482,Native American,Native American,Female
17-014483,Unknown,Black,Male
17-014485,Unknown,Black,Male
17-014489,White,White,Male
17-014495,Unknown,Black,Male
17-014508,Unknown,Black,Female
17-014521,Unknown,Black,Male
17-014523,Unknown,Unknown,Unknown
17-014528,Unknown,White,Male
17-014534,Unknown,White,Female
17-014538,Unknown,Black,Male
17-014547,Unknown,Unknown,Unknown
17-014549,Unknown,Black,Female
17-014551,NA,NA,NA
17-014554,Unknown,Latino,Male
17-014568,Unknown,Unknown,Unknown
17-014569,Black,Unknown,Unknown
17-014578,Unknown,Black,Female
17-014589,Unknown,Black,Male
17-014607,Unknown,Black,Male
17-014614,NA,NA,NA
17-014622,NA,NA,NA
17-014623,Unknown,East African,Male
17-014628,NA,NA,NA
17-014650,Black,Black,Female
17-014672,Unknown,Unknown,Unknown
17-014679,Unknown,Unknown,Unknown
17-014689,White,White,Male
17-014703,Native American,Native American,Female
17-014707,White,White,Female
17-014710,White,White,Male
17-014711,White,White,Female
17-014714,NA,NA,NA
17-014717,Unknown,East African,Male
17-014719,White,Other,Male
17-014724,White,Asian,Female
17-014725,Unknown,Black,Female
17-014727,White,White,Female
17-014728,Unknown,Latino,Male
17-014732,White,White,Male
17-014737,White,White,Female
17-014738,Unknown,Latino,Female
17-014740,White,White,Male
17-014742,NA,NA,NA
17-014744,NA,NA,NA
17-014749,White,White,Male
17-014756,White,White,Female
17-014761,White,White,Female
17-014776,White,White,Female
17-014783,Unknown,Native American,Male
17-014797,White,White,Male
17-014801,Unknown,Black,Male
17-014833,Unknown,Black,Female
17-014843,Unknown,Black,Female
17-014844,Black,Black,Female
17-014847,Unknown,Other,Female
17-014849,Unknown,Unknown,Unknown
17-014859,NA,NA,NA
17-014892,NA,NA,NA
17-014895,Unknown,East African,Male
17-014905,Unknown,Unknown,Unknown
17-014919,Unknown,Latino,Male
17-014925,Unknown,Unknown,Unknown
17-014940,Unknown,Unknown,Unknown
17-014954,White,White,Female
17-014956,NA,NA,NA
17-014961,Unknown,East African,Male
17-014966,Black,Black,Male
17-014973,Unknown,Unknown,Unknown
17-014974,Unknown,Black,Male
17-014983,Unknown,Unknown,Female
17-014984,NA,NA,NA
17-014987,Unknown,Unknown,Unknown
17-014988,NA,NA,NA
17-014992,Unknown,Unknown,Unknown
17-014993,Unknown,Black,Male
17-014997,Black,Black,Male
17-015002,Unknown,Black,Male
17-015008,Unknown,Black,Male
17-015011,Unknown,Unknown,Unknown
17-015017,Unknown,Black,Male
17-015025,Unknown,Black,Female
17-015032,Unknown,Unknown,Unknown
17-015041,Unknown,Unknown,Unknown
17-015054,Unknown,Unknown,Unknown
17-015058,NA,NA,NA
17-015067,Unknown,Black,Female
17-015102,Black,Black,Male
17-015113,NA,NA,NA
17-015120,NA,NA,NA
17-015137,Unknown,Native American,Female
17-015167,Unknown,White,Unknown
17-015208,NA,NA,NA
17-015219,NA,NA,NA
17-015221,Unknown,Unknown,Unknown
17-015236,Unknown,Black,Female
17-015268,Unknown,Unknown,Unknown
17-015277,Unknown,Unknown,Unknown
17-015290,Unknown,Other,Male
17-015300,Unknown,East African,Female
17-015301,NA,NA,NA
17-015305,NA,NA,NA
17-015307,Unknown,White,Male
17-015323,NA,NA,NA
17-015340,Unknown,White,Female
17-015349,Unknown,Unknown,Unknown
17-015350,Unknown,Unknown,Unknown
17-015351,Unknown,Other,Female
17-015357,White,White,Male
17-015358,Asian,Asian,Female
17-015364,Unknown,White,Male
17-015366,Unknown,East African,Male
17-015372,Unknown,Unknown,Unknown
17-015384,White,White,Male
17-015387,Unknown,Black,Female
17-015391,Unknown,Black,Male
17-015394,Unknown,Asian,Female
17-015398,Unknown,Unknown,Unknown
17-015411,NA,NA,NA
17-015421,Unknown,Black,Female
17-015422,NA,NA,NA
17-015435,Other,Unknown,Male
17-015439,NA,NA,NA
17-015444,Unknown,Asian,Male
17-015445,Unknown,Black,Male
17-015455,Unknown,White,Female
17-015457,Unknown,Black,Male
17-015461,Unknown,White,Male
17-015468,Unknown,Unknown,Unknown
17-015474,Unknown,Black,Male
17-015485,White,White,Male
17-015493,NA,NA,NA
17-015499,Unknown,Native American,Female
17-015502,Unknown,Unknown,Unknown
17-015503,Unknown,White,Male
17-015507,Unknown,East African,Male
17-015532,Unknown,Latino,Female
17-015533,Unknown,White,Male
17-015534,Unknown,East African,Male
17-015537,Unknown,White,Male
17-015555,NA,NA,NA
17-015571,Unknown,Black,Male
17-015577,NA,NA,NA
17-015588,Unknown,Black,Male
17-015592,White,White,Male
17-015598,Unknown,Latino,Female
17-015599,NA,NA,NA
17-015606,Unknown,Black,Male
17-015607,Unknown,Latino,Male
17-015611,Unknown,Black,Male
17-015615,Unknown,White,Male
17-015616,Unknown,Black,Female
17-015631,White,White,Female
17-015632,Latino,Latino,Female
17-015635,Native American,Native American,Female
17-015650,Unknown,Other,Female
17-015654,Unknown,White,Male
17-015659,Unknown,Black,Male
17-015674,Unknown,White,Male
17-015688,Unknown,Unknown,Unknown
17-015696,Unknown,White,Female
17-015700,NA,NA,NA
17-015709,Unknown,Black,Female
17-015710,Unknown,White,Male
17-015711,Unknown,Asian,Male
17-015721,Unknown,East African,Male
17-015729,Unknown,Other,Male
17-015730,Unknown,Unknown,Unknown
17-015734,Unknown,Asian,Male
17-015736,Unknown,Black,Male
17-015737,Black,Black,Female
17-015738,NA,NA,NA
17-015740,Unknown,East African,Male
17-015742,NA,NA,NA
17-015744,Unknown,White,Male
17-015751,NA,NA,NA
17-015762,NA,NA,NA
17-015766,Black,Black,Female
17-015767,Unknown,East African,Male
17-015776,Unknown,Black,Male
17-015778,Unknown,White,Male
17-015784,Unknown,Black,Male
17-015785,Unknown,Black,Male
17-015788,Unknown,Black,Female
17-015790,Unknown,Asian,Male
17-015793,Unknown,Latino,Male
17-015795,Unknown,East African,Male
17-015797,NA,NA,NA
17-015798,NA,NA,NA
17-015800,Unknown,Unknown,Female
17-015804,Unknown,White,Male
17-015809,Unknown,White,Female
17-015811,Unknown,Black,Male
17-015829,White,White,Male
17-015846,Unknown,Black,Male
17-015861,Unknown,Unknown,Unknown
17-015870,White,White,Male
17-015875,Unknown,Black,Female
17-015881,Unknown,White,Female
17-015892,Unknown,East African,Male
17-015894,White,White,Male
17-015897,NA,NA,NA
17-015900,Unknown,Black,Female
17-015904,Unknown,Black,Male
17-015913,NA,NA,NA
17-015914,Unknown,Latino,Male
17-015915,Unknown,Black,Male
17-015927,NA,NA,NA
17-015930,Unknown,White,Female
17-015938,White,White,Male
17-015946,Unknown,Other,Male
17-015955,Unknown,Black,Male
17-015961,NA,NA,NA
17-015968,Unknown,White,Female
17-015969,Unknown,Black,Male
17-015971,Unknown,East African,Male
17-015985,Unknown,White,Male
17-015994,NA,NA,NA
17-015999,Unknown,Unknown,Unknown
17-016001,White,White,Male
17-016005,Unknown,Black,Male
17-016007,NA,NA,NA
17-016008,Unknown,Black,Male
17-016009,Unknown,Latino,Female
17-016013,Unknown,Native American,Male
17-016016,Unknown,Latino,Male
17-016018,Unknown,Black,Male
17-016024,Unknown,Black,Female
17-016044,Black,Black,Male
17-016075,Unknown,White,Female
17-016089,NA,NA,NA
17-016101,Unknown,Black,Male
17-016107,NA,NA,NA
17-016122,Black,Black,Female
17-016141,Unknown,Unknown,Unknown
17-016153,Unknown,East African,Female
17-016189,Unknown,Unknown,Unknown
17-016193,Unknown,Black,Male
17-016229,Unknown,Unknown,Unknown
17-016248,White,White,Male
17-016260,Unknown,White,Female
17-016262,Unknown,Unknown,Unknown
17-016270,Unknown,White,Male
17-016291,NA,NA,NA
17-016325,Native American,Native American,Male
17-016338,Native American,Native American,Female
17-016349,Black,Black,Female
17-016380,White,Unknown,Male
17-016402,Black,Black,Male
17-016410,Unknown,Unknown,Unknown
17-016414,NA,NA,NA
17-016415,Unknown,East African,Female
17-016423,Unknown,East African,Female
17-016435,Unknown,Black,Male
17-016446,Unknown,Unknown,Unknown
17-016466,Unknown,Latino,Male
17-016472,NA,NA,NA
17-016473,Unknown,White,Female
17-016485,NA,NA,NA
17-016498,Unknown,Black,Male
17-016506,NA,NA,NA
17-016533,Unknown,East African,Male
17-016559,Unknown,Asian,Male
17-016563,Unknown,East African,Male
17-016569,Unknown,White,Male
17-016584,NA,NA,NA
17-016595,Unknown,Asian,Female
17-016608,Unknown,White,Female
17-016611,Unknown,White,Female
17-016622,NA,NA,NA
17-016638,Unknown,White,Male
17-016643,Unknown,Black,Male
